"ID";"Codigo";"Link";"Nombre";"Descripcion/Obervaciones";"Tipo";"ProcedenciaOC";"EsTratoDirecto";"EsCompraAgil";"CodigoTipo";"CodigoAbreviadoTipoOC";"DescripcionTipoOC";"codigoEstado";"Estado";"codigoEstadoProveedor";"EstadoProveedor";"FechaCreacion";"FechaEnvio";"FechaSolicitudCancelacion";"fechaUltimaModificacion";"FechaAceptacion";"FechaCancelacion";"tieneItems";"PromedioCalificacion";"CantidadEvaluacion";"MontoTotalOC";"TipoMonedaOC";"MontoTotalOC_PesosChilenos";"Impuestos";"TipoImpuesto";"Descuentos";"Cargos";"TotalNetoOC";"CodigoUnidadCompra";"RutUnidadCompra";"UnidadCompra";"CodigoOrganismoPublico";"OrganismoPublico";"sector";"ActividadComprador";"CiudadUnidadCompra";"RegionUnidadCompra";"PaisUnidadCompra";"CodigoSucursal";"RutSucursal";"Sucursal";"CodigoProveedor";"NombreProveedor";"ActividadProveedor";"ComunaProveedor";"RegionProveedor";"PaisProveedor";"Financiamiento";"PorcentajeIva";"Pais";"TipoDespacho";"FormaPago";"CodigoLicitacion";"Codigo_ConvenioMarco";"IDItem";"codigoCategoria";"Categoria";"codigoProductoONU";"NombreroductoGenerico";"RubroN1";"RubroN2";"RubroN3";"EspecificacionComprador";"EspecificacionProveedor";"cantidad";"UnidadMedida";"monedaItem";"precioNeto";"totalCargos";"totalDescuentos";"totalImpuestos";"totalLineaNeto";"Forma de Pago"
49599425;"3997-1175-SE23";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=3997-1175-SE23";"ORDEN DE COMPRA DESDE 3997-77-LR23";"Serv. Rec. de Residuos Dom. y barrido de calles DESDE 3997-77-LR23, con cargo a la Cuenta Contable:215.22.08.001.001.001, denominada: Servicio de Aseo, {Area: Servicios Comunitarios, Programa: Servicios de Aseo, Sub-Programa: Servicio de Aseo.
";"SE";"Proveniente de licitación pública";"No";"No";8;"SE";"Sin emisión automática";6;"Aceptada";4;"Aceptada";"2023-12-25";"2024-09-05";"2024-09-05";"2024-09-05";"2024-10-02";NA;1;0;0;1538562157,44;"CLP";1538562157,44;245652781,44;"IVA";0;0;1292909376;4917;"69.080.700-9";"Administración Municipal";119266;"I MUNICIPALIDAD DE COLTAUCO";"Municipalidades";"GOBIERNO CENTRAL| ESTABLECIMIENTOS DE ENSENANZA SECUNDARIA DE FORMACION TECNICA Y PROFES| ESTABLECIMIENTOS MEDICOS DE ATENCION AMBULATORIA (CENTROS MEDICOS)| OTRAS ACTIVIDADES DE ENTRETENIMIENTO N.C.P.";"Coltauco";"Región del Libertador General Bernardo O´Higgins";"CL";291680;"10.365.444-0";"Maria Vilches";285604;"MARÍA DEL TRÁNSITO VILCHES DONOSO";"TRANSPORTE DE CARGA POR CARRETERA";"Doñihue";"Región del Libertador General Bernardo O´Higgins";"Chile";"PRESUPUESTO MUNICIPAL";19;"CL";12;2;"3997-77-LR23";NA;132855280;76121500;"Servicios de limpieza industrial / Eliminación y tratamiento de desechos / Recolección y eliminación de desechos";76121502;"Recolección, transformación o eliminación de residuos líquidos";"Servicios de limpieza industrial";"Eliminación y tratamiento de desechos";"Recolección y eliminación de desechos";"Servicio de recolección y transporte de residuos domiciliarios de Coltauco con aporte de camión municipal, conforme bases.";" Servicio de recolección y transporte de residuos domiciliarios de Coltauco y Barrido de calles.";48;"Mes";"CLP";26935612;0;0;0;1292909376;"30 dias contra la recepcion conforme de la factura"
49631772;"711-1189-SE23";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=711-1189-SE23";"SERVICIO DE PLATAFORMA ONLINE PARA EVALUACIONES PSICOLABORALES";"CONTRATACIÓN DEL SERVICIO DE PLATAFORMA ONLINE PARA EVALUACIONES PSICOLABORALES PARA LA SUBSECRETARÍA DE TRANSPORTES Y SUS PROGRAMAS DEPENDIENTES, LICITACIÓN 711-6-LE23.
CONTRATO APROBADO POR REX 399/2024.
ITEM 22.11.003";"SE";"Proveniente de licitación pública";"No";"No";8;"SE";"Sin emisión automática";12;"Recepcion Conforme";7;"Recepcion Conforme";"2023-12-29";"2024-09-26";"2024-09-26";"2024-09-26";"2024-09-27";NA;1;0;0;71,249999999962;"CLF";2619473,40820173;11,376050420162;"IVA";0;0;59,8739495798;1707;"61.212.000-5";"SUBSECRETARÍA DE TRANSPORTES";7007;"SUBSECRETARIA DE TRANSPORTES";"Gob. Central, Universidades";"GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA| OTRAS A";"Santiago";"Región Metropolitana de Santiago";"CL";796469;"76.330.611-9";"KeyClouding";1393745;"TESTCLOUD SPA";"Servicios de Seleccion de Personal";"Las Condes";"Región Metropolitana de Santiago";NA;"";19;"CL";9;2;"711-6-LE23";NA;132946420;80111700;"Servicios profesionales, administrativos y consultorías de gestión empresarial / Servicios de recursos humanos / Contratación de personal";80111701;"Servicios de contratación de personal";"Servicios profesionales, administrativos y consultorías de gestión empresarial";"Servicios de recursos humanos";"Contratación de personal";"CONTRATACIÓN DEL SERVICIO DE PLATAFORMA ONLINE PARA EVALUACIONES PSICOLABORALES PARA LA SUBSECRETARÍA DE TRANSPORTES Y SUS PROGRAMAS DEPENDIENTES.";"Servicio por 24 meses";1;"Global";"CLF";59,8739495798;0;0;0;59,8739495798;"30 dias contra la recepcion conforme de la factura"
49645527;"1171142-18-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1171142-18-SE24";"ROPA DESECHABLE SET ARTROSCOPIA HOMBRO C/BOLSA/ ORDEN DE COMPRA DESDE 1171142-133-LE23 / PROGRAMACION SEPTIEMBRE INSUMOS";" Se deja expresamente establecido que de ""aceptar"" o dejar en estado “en proceso” la oc, se aceptan las condiciones y, por ende, el despacho o ejecución de esta. De no realizar el despacho o ejecución, ya sea por quiebra o bloqueo de cuenta, y de mantenerse aceptada o en proceso, sin información del despacho de esta, se solicitará la cancelación una vez cumplida el plazo informado en su oferta. además, se realizarán los reclamos correspondientes vía portal mercado público, y se ejecutarán, según corresponda, las multas asociadas. Si el proveedor presenta un quiebre de stock, deberá contar con respaldo formal informando por correo electrónico al emisor de la OC y rechazar la OC en portal de mercado público para dar continuidad a los procesos y evaluar otras alternativas de compra para la atención de nuestros usuarios.";"SE";"Proveniente de licitación pública";"No";"No";8;"SE";"Sin emisión automática";12;"Recepcion Conforme";7;"Recepcion Conforme";"2024-01-03";"2024-09-04";"2024-09-04";"2024-09-04";"2024-09-09";NA;1;4,47;20;766836;"CLP";766836;122436;"IVA";0;0;644400;1171142;"62.000.830-3";"HOSPITAL COMPLEJO ASISTENCIAL PADRE LAS CASAS";1759990;"HOSPITAL COMPLEJO ASISTENCIAL PADRE LAS CASAS";"Otros";"HOSPITAL";"Padre Las Casas";"Región de la Araucanía ";"CL";26749;"93.366.000-1";"Comercial LBF Limitada";26931;"COMERCIAL LBF LIMITADA";"VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.| COMP";"Pudahuel";"Región Metropolitana de Santiago";"Chile";"";19;"CL";7;2;"1171142-133-LE23";NA;132982601;42291600;"Equipamiento y suministros médicos / Productos quirúrgicos / Instrumentos quirúrgicos de corte, trampas y productos relacionados";42291610;"Planas quirúrgicas";"Equipamiento y suministros médicos";"Productos quirúrgicos";"Instrumentos quirúrgicos de corte, trampas y productos relacionados";"96161695-123-270	ROPA DESECHABLE SET ARTROSCOPIA HOMBRO C/BOLSA	";"005-04708 + 005-04701 P072B PAQUETE ARTROSCOPIA DE HOMBRO + 1 BATA QUIRURGICA ESTERIL REFORZADA TXL UNI. PRECIO OFERTADO Y VENTA UNITARIA
";36;"Unidad";"CLP";17900;0;0;0;644400;"30 dias contra la recepcion conforme de la factura"
49658526;"1657-3-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1657-3-SE24";"ADQUISICION DE MATERIALES DE ESCRITORIO, SRMS4";"Despacho a San Joaquín #1801 La Serena, Contacto: Dagoberto Leon, RC 593, Horario para recibir: Lun - Jue de 08:00 a 12:30 y 14:00 a 16:30 ; Vie de 08:00 a 12:30 y 14:00 a 15:30.

-La factura DEBERÁ en campo 801 (Ref.), indicar tipo: “Orden de compra” y en folio: N° OC.
-Solo procederá al trámite de pago si: El proveedor ha aceptado la OC en el portal.
-El plazo para reclamar el contenido de una factura será de 8 días corridos.
-El archivo XML de la factura debe enviarse a subsalrecepcion@custodium.com";"SE";"Proveniente de licitación pública";"No";"No";8;"SE";"Sin emisión automática";12;"Recepcion Conforme";7;"Recepcion Conforme";"2024-01-05";"2024-09-30";"2024-09-30";"2024-09-30";"2024-10-14";NA;1;4;62;34812,26;"CLP";34812,26;5558,26;"IVA";0;0;29254;2653;"61.601.000-K";"Seremi de Salud IV  Región";7079;"SUBSECRETARIA DE SALUD PUBLICA";"Salud";"GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA| OTRAS ACTIVIDADES DE SERVICIOS PERSONALES N.C.P.";"La Serena";"Región de Coquimbo ";"CL";30806;"99.533.780-0";"AMINORTE S.A.";30679;"AMINORTE S A";"VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.";"Lampa";"Región Metropolitana de Santiago";"Chile";"";19;"CL";7;2;"1657-49-LE23";NA;133019753;44122000;"Equipos, accesorios y suministros de oficina / Suministros de oficina / Carpetas de archivo y separadores";44122017;"Carpetas colgantes o accesorios";"Equipos, accesorios y suministros de oficina";"Suministros de oficina";"Carpetas de archivo y separadores";"ANOTADOR OFICIO CON APRETADOR (TABLA SUJETAPAPELES). TAMAÑO OFICIO, CON TAPA (TIPO CARPETA)
";"ANOTADOR OFICIO CON APRETADOR (TABLA SUJETAPAPELES). TAMAÑO OFICIO, CON TAPA (TIPO CARPETA)
";6;"Unidad";"CLP";1504;0;0;0;9024;"30 dias contra la recepcion conforme de la factura"
49658526;"1657-3-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1657-3-SE24";"ADQUISICION DE MATERIALES DE ESCRITORIO, SRMS4";"Despacho a San Joaquín #1801 La Serena, Contacto: Dagoberto Leon, RC 593, Horario para recibir: Lun - Jue de 08:00 a 12:30 y 14:00 a 16:30 ; Vie de 08:00 a 12:30 y 14:00 a 15:30.

-La factura DEBERÁ en campo 801 (Ref.), indicar tipo: “Orden de compra” y en folio: N° OC.
-Solo procederá al trámite de pago si: El proveedor ha aceptado la OC en el portal.
-El plazo para reclamar el contenido de una factura será de 8 días corridos.
-El archivo XML de la factura debe enviarse a subsalrecepcion@custodium.com";"SE";"Proveniente de licitación pública";"No";"No";8;"SE";"Sin emisión automática";12;"Recepcion Conforme";7;"Recepcion Conforme";"2024-01-05";"2024-09-30";"2024-09-30";"2024-09-30";"2024-10-14";NA;1;4;62;34812,26;"CLP";34812,26;5558,26;"IVA";0;0;29254;2653;"61.601.000-K";"Seremi de Salud IV  Región";7079;"SUBSECRETARIA DE SALUD PUBLICA";"Salud";"GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA| OTRAS ACTIVIDADES DE SERVICIOS PERSONALES N.C.P.";"La Serena";"Región de Coquimbo ";"CL";30806;"99.533.780-0";"AMINORTE S.A.";30679;"AMINORTE S A";"VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.";"Lampa";"Región Metropolitana de Santiago";"Chile";"";19;"CL";7;2;"1657-49-LE23";NA;133019758;44102400;"Equipos, accesorios y suministros de oficina / Maquinarias, suministros y accesorios de oficina / Etiquetadoras";44102402;"Fechadores o numeradores";"Equipos, accesorios y suministros de oficina";"Maquinarias, suministros y accesorios de oficina";"Etiquetadoras";"TIMBRES FECHADORES. AUTOMÁTICOS, MÍNIMO AÑO 2024 AL 2034
";"TIMBRES FECHADORES. AUTOMÁTICOS, MÍNIMO AÑO 2024 AL 2034

";5;"Unidad";"CLP";4046;0;0;0;20230;"30 dias contra la recepcion conforme de la factura"
49658527;"1657-4-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1657-4-SE24";"ADQUISICION DE MATERIALES DE ESCRITORIO, SRMS4";"Despacho a San Joaquín #1801 La Serena, Contacto: Dagoberto Leon, RC 593, Horario para recibir: Lun - Jue de 08:00 a 12:30 y 14:00 a 16:30 ; Vie de 08:00 a 12:30 y 14:00 a 15:30.

-La factura DEBERÁ en campo 801 (Ref.), indicar tipo: “Orden de compra” y en folio: N° OC.
-Solo procederá al trámite de pago si: El proveedor ha aceptado la OC en el portal.
-El plazo para reclamar el contenido de una factura será de 8 días corridos.
-El archivo XML de la factura debe enviarse a subsalrecepcion@custodium.com";"SE";"Proveniente de licitación pública";"No";"No";8;"SE";"Sin emisión automática";12;"Recepcion Conforme";7;"Recepcion Conforme";"2024-01-05";"2024-09-30";"2024-09-30";"2024-09-30";"2024-09-30";NA;1;4,86666666666667;3;149844,8;"CLP";149844,8;23924,8;"IVA";0;0;125920;2653;"61.601.000-K";"Seremi de Salud IV  Región";7079;"SUBSECRETARIA DE SALUD PUBLICA";"Salud";"GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA| OTRAS ACTIVIDADES DE SERVICIOS PERSONALES N.C.P.";"La Serena";"Región de Coquimbo ";"CL";85623;"76.079.350-7";"DIPARE SPA";83389;"COMERCIALIZADORA DE PAPELES INDUSTRIALES E INSUMOS GRAFICOS LIMITADA";"VENTA AL POR MENOR DE OTROS PRODUCTOS EN PEQUENOS ";"Coquimbo";"Región de Coquimbo ";"Chile";"";19;"CL";7;2;"1657-49-LE23";NA;133019761;60124000;"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos / Equipos de arte y manualidades, accesorios y suministros / Suministros de artesanías de corcho y accesorios";60124001;"Planchas de corcho";"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos";"Equipos de arte y manualidades, accesorios y suministros";"Suministros de artesanías de corcho y accesorios";"PIZARRA CORCHO. 60*90CM, REFERENCIA BISILQUE
";"PIZARRA CORCHO. 60*90CM, REFERENCIA BISILQUE

";3;"Unidad";"CLP";14890;0;0;0;44670;"30 dias contra la recepcion conforme de la factura"
49658527;"1657-4-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1657-4-SE24";"ADQUISICION DE MATERIALES DE ESCRITORIO, SRMS4";"Despacho a San Joaquín #1801 La Serena, Contacto: Dagoberto Leon, RC 593, Horario para recibir: Lun - Jue de 08:00 a 12:30 y 14:00 a 16:30 ; Vie de 08:00 a 12:30 y 14:00 a 15:30.

-La factura DEBERÁ en campo 801 (Ref.), indicar tipo: “Orden de compra” y en folio: N° OC.
-Solo procederá al trámite de pago si: El proveedor ha aceptado la OC en el portal.
-El plazo para reclamar el contenido de una factura será de 8 días corridos.
-El archivo XML de la factura debe enviarse a subsalrecepcion@custodium.com";"SE";"Proveniente de licitación pública";"No";"No";8;"SE";"Sin emisión automática";12;"Recepcion Conforme";7;"Recepcion Conforme";"2024-01-05";"2024-09-30";"2024-09-30";"2024-09-30";"2024-09-30";NA;1;4,86666666666667;3;149844,8;"CLP";149844,8;23924,8;"IVA";0;0;125920;2653;"61.601.000-K";"Seremi de Salud IV  Región";7079;"SUBSECRETARIA DE SALUD PUBLICA";"Salud";"GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA| OTRAS ACTIVIDADES DE SERVICIOS PERSONALES N.C.P.";"La Serena";"Región de Coquimbo ";"CL";85623;"76.079.350-7";"DIPARE SPA";83389;"COMERCIALIZADORA DE PAPELES INDUSTRIALES E INSUMOS GRAFICOS LIMITADA";"VENTA AL POR MENOR DE OTROS PRODUCTOS EN PEQUENOS ";"Coquimbo";"Región de Coquimbo ";"Chile";"";19;"CL";7;2;"1657-49-LE23";NA;133019760;60121100;"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos / Equipos de arte y manualidades, accesorios y suministros / Lienzos, películas, tableros y papeles para el artista";60121124;"Papel kraft";"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos";"Equipos de arte y manualidades, accesorios y suministros";"Lienzos, películas, tableros y papeles para el artista";"PAPEL KRAF ENVOLVER PLIEGO COLOR CAFÉ. COLOR CAFE, 115*154, 125 HOJAS PAQUETE 70GRS
";"PAPEL KRAF ENVOLVER PLIEGO COLOR CAFÉ. COLOR CAFE, 115*154, 125 HOJAS PAQUETE 70GRS
";2;"Unidad";"CLP";21875;0;0;0;43750;"30 dias contra la recepcion conforme de la factura"
49658527;"1657-4-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1657-4-SE24";"ADQUISICION DE MATERIALES DE ESCRITORIO, SRMS4";"Despacho a San Joaquín #1801 La Serena, Contacto: Dagoberto Leon, RC 593, Horario para recibir: Lun - Jue de 08:00 a 12:30 y 14:00 a 16:30 ; Vie de 08:00 a 12:30 y 14:00 a 15:30.

-La factura DEBERÁ en campo 801 (Ref.), indicar tipo: “Orden de compra” y en folio: N° OC.
-Solo procederá al trámite de pago si: El proveedor ha aceptado la OC en el portal.
-El plazo para reclamar el contenido de una factura será de 8 días corridos.
-El archivo XML de la factura debe enviarse a subsalrecepcion@custodium.com";"SE";"Proveniente de licitación pública";"No";"No";8;"SE";"Sin emisión automática";12;"Recepcion Conforme";7;"Recepcion Conforme";"2024-01-05";"2024-09-30";"2024-09-30";"2024-09-30";"2024-09-30";NA;1;4,86666666666667;3;149844,8;"CLP";149844,8;23924,8;"IVA";0;0;125920;2653;"61.601.000-K";"Seremi de Salud IV  Región";7079;"SUBSECRETARIA DE SALUD PUBLICA";"Salud";"GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA| OTRAS ACTIVIDADES DE SERVICIOS PERSONALES N.C.P.";"La Serena";"Región de Coquimbo ";"CL";85623;"76.079.350-7";"DIPARE SPA";83389;"COMERCIALIZADORA DE PAPELES INDUSTRIALES E INSUMOS GRAFICOS LIMITADA";"VENTA AL POR MENOR DE OTROS PRODUCTOS EN PEQUENOS ";"Coquimbo";"Región de Coquimbo ";"Chile";"";19;"CL";7;2;"1657-49-LE23";NA;133019759;44122100;"Equipos, accesorios y suministros de oficina / Suministros de oficina / Suministros de sujeción";44122101;"Gomas elásticas";"Equipos, accesorios y suministros de oficina";"Suministros de oficina";"Suministros de sujeción";"ELASTICO BLANCO BILLETE. 1.6 X 90 MM, BOLSA FORMATO 50 GR
";"ELASTICO BLANCO BILLETE. 1.6 X 90 MM, BOLSA FORMATO 50 GR

";50;"Unidad";"CLP";750;0;0;0;37500;"30 dias contra la recepcion conforme de la factura"
49661563;"1171142-93-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1171142-93-SE24";"ROPA DESECHABLE SET EXTREMIDADES SUPERIORES / ORDEN DE COMPRA DESDE 1171142-137-LE23 / BODEGA INSUMOS ";" Se deja expresamente establecido que de ""aceptar"" o dejar en estado “en proceso” la oc, se aceptan las condiciones y, por ende, el despacho o ejecución de esta. De no realizar el despacho o ejecución, ya sea por quiebra o bloqueo de cuenta, y de mantenerse aceptada o en proceso, sin información del despacho de esta, se solicitará la cancelación una vez cumplida el plazo informado en su oferta. además, se realizarán los reclamos correspondientes vía portal mercado público, y se ejecutarán, según corresponda, las multas asociadas. Si el proveedor presenta un quiebre de stock, deberá contar con respaldo formal informando por correo electrónico al emisor de la OC y rechazar la OC en portal de mercado público para dar continuidad a los procesos y evaluar otras alternativas de compra para la atención de nuestros usuarios.";"SE";"Proveniente de licitación pública";"No";"No";8;"SE";"Sin emisión automática";12;"Recepcion Conforme";7;"Recepcion Conforme";"2024-01-08";"2024-09-30";"2024-09-30";"2024-10-12";"2024-10-01";NA;1;4,47;20;2039184;"CLP";2039184;325584;"IVA";0;0;1713600;1171142;"62.000.830-3";"HOSPITAL COMPLEJO ASISTENCIAL PADRE LAS CASAS";1759990;"HOSPITAL COMPLEJO ASISTENCIAL PADRE LAS CASAS";"Otros";"HOSPITAL";"Padre Las Casas";"Región de la Araucanía ";"CL";26749;"93.366.000-1";"Comercial LBF Limitada";26931;"COMERCIAL LBF LIMITADA";"VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.| COMP";"Pudahuel";"Región Metropolitana de Santiago";"Chile";"";19;"CL";7;2;"1171142-137-LE23";NA;133028979;42291600;"Equipamiento y suministros médicos / Productos quirúrgicos / Instrumentos quirúrgicos de corte, trampas y productos relacionados";42291610;"Planas quirúrgicas";"Equipamiento y suministros médicos";"Productos quirúrgicos";"Instrumentos quirúrgicos de corte, trampas y productos relacionados";"96161695-123-998	ROPA DESECHABLE SET EXTREMIDADES SUPERIORES ";"005-04706  P082B PAQUETE EXTREMIDAD SUPERIOR SMARTMED CJAX6";144;"Unidad";"CLP";11900;0;0;0;1713600;"30 dias contra la recepcion conforme de la factura"
49702558;"800-487-AG24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=800-487-AG24";"100112 Tubo Endotraqueal Preformado Nasal 6.5 mm (800-646-COT24/174205)";"FACTURAR:
Universidad de Chile 60.910.000-1.
Dirección: Dr. Carlos Lorca tobar #999, independencia (con esta dirección su factura se asocia al hospital).
Giro: actividades de hospitales y clínicas públicas, cód. 861010.
Pago 30 días. 
La  factura debe ser enviada electrónicamente y en  formato XML a la casilla  dte.cl@einvoicing.signature-cloud.com Y/O invoicing_chile@recepcion.cl

CONTACTO DE PAGO: 
Gloria Llaitul - 229789040 - gllaitul@hcuch.cl
Jeannette Verdugo - 229788821 - jverdugo@hcuch.cl
Marcela Acevedo 229788551 - macevedo@hcuch.cl
";"AG";"Adquisición igual o inferior a 30 UTM (Debe presentar 3 cotizaciones)";"Si";"Si";13;"AG";"Compra Ágil";6;"Aceptada";4;"Aceptada";"2024-01-15";"2024-09-09";"2024-09-09";"2024-01-15";"2024-09-09";NA;1;4,10909090909091;33;65450;"CLP";65450;10450;"IVA";0;0;55000;1796;"60.910.000-1";"Hospital Clínico Univ. de Chile - Insumos Clínicos";7251;"UNIVERSIDAD DE CHILE";"Gob. Central, Universidades";"VENTA AL POR MENOR DE OTROS PRODUCTOS EN PEQUENOS ALMACENES NO ESPECIA| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.| UNIVERSIDADES| HOSPITALES Y CLINICAS";"Independencia";"Región Metropolitana de Santiago";"Extranjero";40634;"92.288.000-k";"Drogueria Hofmann";39998;"DROGUERIA HOFMANN SAC";"VENTA AL POR MAYOR DE PRODUCTOS QUIMICOS| VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.";"Renca";"Región Metropolitana de Santiago";NA;"174205";19;"Extranjero";7;2;"";NA;133143556;42271900;"Equipamiento y suministros médicos / Productos de resucitación, anestesia y respiratorios / Productos para el manejo de la vía aérea";42271903;"Tubos endotraquiales";"Equipamiento y suministros médicos";"Productos de resucitación, anestesia y respiratorios";"Productos para el manejo de la vía aérea";"TUBO ENDOTRAQUEAL PREFORMADO NASAL 6.5 MM CON BALON";"TUBO ENDOTRAQUEAL PREFORMADO NASAL 6.5 MM CON BALON";25;"Unidad";"CLP";2200;0;0;NA;55000;"30 dias contra la recepcion conforme de la factura"
49704963;"2451-19-SE24";"http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2451-19-SE24";"OFC/TABLETS PARA ESCUELA REP. DE ALEMANIA Y ESCUELA REP. DE MEXICO/ORDEN DE COMPRA DESDE 2451-108-L123";"Adquisición de tablets para estudiantes DESDE 2451-108-L123
IDOC: 4000608
Dirección de entrega: SEGÚN DETALLE ADJUNTO
Horario de despacho: Lunes a Jueves 8:30 a 17:00 horas y Viernes 8:30 a 16:00 horas
Contacto de despacho: ESCUELA REPÚBLICA DE ALEMANIA, LEYLA GAIBUR. ESCUELA REPÚBLICA DE MÉXICO SRA. LORENA RIOS
Nombre comprador: OSVALDO FLORES 
envío de factura: Ingresar en SII y enviar a: ofloresc@demstgo.cl
Contacto de pago: Rossana Alonso ralonso@demstgo.cl 226188677";"SE";"Proveniente de licitación pública";"No";"No";8;"SE";"Sin emisión automática";12;"Recepcion Conforme";7;"Recepcion Conforme";"2024-01-15";"2024-09-02";"2024-01-15";"2024-09-02";"2024-09-09";NA;1;0;0;4435964,19;"CLP";4435964,19;708263,19;"IVA";0;0;3727701;3443;"69.070.100-6";"DIRECCION DE EDUCACION";86568;"I MUNICIPALIDAD DE SANTIAGO";"Municipalidades";"GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA";"Santiago";"Región Metropolitana de Santiago";"CL";1114877;"76.905.656-4";"Dreamtec";1705308;"Enrique Alfredo";"Desarrollo y consultorias ";"Providencia";"Región Metropolitana de Santiago";"Chile";"2152906001";19;"CL";7;2;"2451-108-L123";NA;133151074;43211700;"Tecnologías de la información, telecomunicaciones y radiodifusión / Equipos informáticos y accesorios / Dispositivos informáticos de entrada de datos";43211712;"Tabletas gráficas";"Tecnologías de la información, telecomunicaciones y radiodifusión";"Equipos informáticos y accesorios";"Dispositivos informáticos de entrada de datos";"Tablets según requerimientos técnicos";"TABLET SAMSUNG GALAXY A9 4 GB 64 GB 4G LTE 8.7 SM-X115NZAAL07 GRAPHIT. Plazo de entrega  1 dia hábil una vez aceptada la OC. GARANTIA 12 MESES.";27;"Unidad";"CLP";138063;0;0;0;3727701;"30 dias contra la recepcion conforme de la factura"
